run_id,framework,framework_commit,task_id,task_name,replicate_id,seed,model_id,runtime_version,start_timestamp,end_timestamp,wall_clock_seconds,stopping_reason,pass_fail,expressiveness_status,files_added,files_modified,public_api_changes,dependency_edges_added,core_touched,external_propagation,normalized_propagation,propagation_radius,repair_iterations,tokens_in,tokens_out,tool_calls,manifest_path,diff_path
RUN-T12-PYD-R3,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T12,Dynamic Tool Discovery Evolution,3,5873,claude-3-7-sonnet-20250219,Python 3.14.2,1789985735.85,1789985860.74,124.89,success,pass,expressible,2,2,0,2,0,2,0.5,1,3,11553,1350,13,research/results/manifests\RUN-T12-PYD-R3.json,research/results/diffs\RUN-T12-PYD-R3.patch
RUN-T12-PYD-R4,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T12,Dynamic Tool Discovery Evolution,4,5890,claude-3-7-sonnet-20250219,Python 3.14.2,1789985863.84,1789985978.86,115.02,success,pass,expressible,2,2,0,2,0,2,0.5,1,2,10767,1460,14,research/results/manifests\RUN-T12-PYD-R4.json,research/results/diffs\RUN-T12-PYD-R4.patch
RUN-T12-PYD-R5,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T12,Dynamic Tool Discovery Evolution,5,5907,claude-3-7-sonnet-20250219,Python 3.14.2,1789985864.94,1789985913.26,48.32,success,pass,expressible,2,2,0,2,0,2,0.5,1,3,3891,1334,11,research/results/manifests\RUN-T12-PYD-R5.json,research/results/diffs\RUN-T12-PYD-R5.patch
RUN-T12-OPE-R1,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T12,Dynamic Tool Discovery Evolution,1,5924,claude-3-7-sonnet-20250219,Python 3.14.2,1789985789.3,1789985861.06,71.76,success,pass,expressible,1,2,0,2,0,2,0.6667,2,3,10680,2175,16,research/results/manifests\RUN-T12-OPE-R1.json,research/results/diffs\RUN-T12-OPE-R1.patch
RUN-T12-OPE-R2,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T12,Dynamic Tool Discovery Evolution,2,5941,claude-3-7-sonnet-20250219,Python 3.14.2,1789985714.17,1789985782.03,67.86,success,pass,expressible,1,2,0,2,0,2,0.6667,2,2,9380,1578,18,research/results/manifests\RUN-T12-OPE-R2.json,research/results/diffs\RUN-T12-OPE-R2.patch
RUN-T12-OPE-R3,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T12,Dynamic Tool Discovery Evolution,3,5958,claude-3-7-sonnet-20250219,Python 3.14.2,1789985761.11,1789985908.08,146.97,success,pass,expressible,1,1,0,1,0,1,0.5,2,3,11720,890,7,research/results/manifests\RUN-T12-OPE-R3.json,research/results/diffs\RUN-T12-OPE-R3.patch
RUN-T12-OPE-R4,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T12,Dynamic Tool Discovery Evolution,4,5975,claude-3-7-sonnet-20250219,Python 3.14.2,1789985801.38,1789985861.51,60.13,success,pass,expressible,2,1,1,1,0,1,0.3333,2,3,6671,2227,17,research/results/manifests\RUN-T12-OPE-R4.json,research/results/diffs\RUN-T12-OPE-R4.patch
RUN-T12-OPE-R5,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T12,Dynamic Tool Discovery Evolution,5,5992,claude-3-7-sonnet-20250219,Python 3.14.2,1789985810.52,1789985878.7,68.18,success,pass,expressible,1,2,0,2,0,2,0.6667,2,2,5781,1405,12,research/results/manifests\RUN-T12-OPE-R5.json,research/results/diffs\RUN-T12-OPE-R5.patch
RUN-T12-MIC-R1,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T12,Dynamic Tool Discovery Evolution,1,6009,claude-3-7-sonnet-20250219,Python 3.14.2,1789985784.29,1789985940.48,156.19,success,pass,expressible,1,1,0,1,0,1,0.5,1,2,10331,1326,7,research/results/manifests\RUN-T12-MIC-R1.json,research/results/diffs\RUN-T12-MIC-R1.patch
RUN-T12-MIC-R2,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T12,Dynamic Tool Discovery Evolution,2,6026,claude-3-7-sonnet-20250219,Python 3.14.2,1789985830.02,1789985980.87,150.85,success,pass,expressible,1,2,0,2,0,2,0.6667,1,3,4266,1149,4,research/results/manifests\RUN-T12-MIC-R2.json,research/results/diffs\RUN-T12-MIC-R2.patch
RUN-T12-MIC-R3,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T12,Dynamic Tool Discovery Evolution,3,6043,claude-3-7-sonnet-20250219,Python 3.14.2,1789985897.01,1789985945.06,48.05,success,pass,expressible,1,1,0,1,0,1,0.5,1,3,7230,1381,16,research/results/manifests\RUN-T12-MIC-R3.json,research/results/diffs\RUN-T12-MIC-R3.patch
RUN-T12-MIC-R4,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T12,Dynamic Tool Discovery Evolution,4,6060,claude-3-7-sonnet-20250219,Python 3.14.2,1789985744.93,1789985813.6,68.67,success,pass,expressible,2,2,0,2,0,2,0.5,1,2,5822,1862,9,research/results/manifests\RUN-T12-MIC-R4.json,research/results/diffs\RUN-T12-MIC-R4.patch
RUN-T12-MIC-R5,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T12,Dynamic Tool Discovery Evolution,5,6077,claude-3-7-sonnet-20250219,Python 3.14.2,1789985782.89,1789985879.18,96.29,success,pass,expressible,1,2,0,2,0,2,0.6667,1,3,5501,1629,18,research/results/manifests\RUN-T12-MIC-R5.json,research/results/diffs\RUN-T12-MIC-R5.patch
RUN-T12-DEE-R1,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T12,Dynamic Tool Discovery Evolution,1,6094,claude-3-7-sonnet-20250219,Node v22.16.0,1789985706.39,1789985769.41,63.02,success,pass,expressible,2,2,1,2,0,2,0.5,2,4,9044,1935,7,research/results/manifests\RUN-T12-DEE-R1.json,research/results/diffs\RUN-T12-DEE-R1.patch
RUN-T12-DEE-R2,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T12,Dynamic Tool Discovery Evolution,2,6111,claude-3-7-sonnet-20250219,Node v22.16.0,1789985714.42,1789985825.17,110.75,success,pass,expressible,2,2,0,2,0,2,0.5,2,3,5422,1014,5,research/results/manifests\RUN-T12-DEE-R2.json,research/results/diffs\RUN-T12-DEE-R2.patch
RUN-T12-DEE-R3,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T12,Dynamic Tool Discovery Evolution,3,6128,claude-3-7-sonnet-20250219,Node v22.16.0,1789985752.01,1789985849.9,97.89,success,pass,expressible,2,3,0,3,0,3,0.6,2,4,5656,1032,15,research/results/manifests\RUN-T12-DEE-R3.json,research/results/diffs\RUN-T12-DEE-R3.patch
RUN-T12-DEE-R4,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T12,Dynamic Tool Discovery Evolution,4,6145,claude-3-7-sonnet-20250219,Node v22.16.0,1789985718.02,1789985837.15,119.13,success,pass,expressible,2,3,1,3,0,3,0.6,2,4,10256,2193,6,research/results/manifests\RUN-T12-DEE-R4.json,research/results/diffs\RUN-T12-DEE-R4.patch
RUN-T12-DEE-R5,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T12,Dynamic Tool Discovery Evolution,5,6162,claude-3-7-sonnet-20250219,Node v22.16.0,1789985863.53,1789986026.69,163.16,success,pass,expressible,2,1,1,1,0,1,0.3333,2,4,11027,1546,12,research/results/manifests\RUN-T12-DEE-R5.json,research/results/diffs\RUN-T12-DEE-R5.patch
